DATAFLOW,MEASURE: Measure,SECTOR: Sector of Ownership,WORK_TYPE: Type of work,BUILDING_TYPE: Type of building,REGION_TYPE: Region Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,490: Other non-residential n.e.c.,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,490: Other non-residential n.e.c.,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,490: Other non-residential n.e.c.,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,700: Total Non-residential,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,700: Total Non-residential,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,700: Total Non-residential,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,700: Total Non-residential,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,700: Total Non-residential,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,700: Total Non-residential,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,700: Total Non-residential,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,700: Total Non-residential,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,700: Total Non-residential,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,800: Dwellings excluding new residential,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,800: Dwellings excluding new residential,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,800: Dwellings excluding new residential,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,800: Dwellings excluding new residential,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,800: Dwellings excluding new residential,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,800: Dwellings excluding new residential,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,800: Dwellings excluding new residential,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,800: Dwellings excluding new residential,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,800: Dwellings excluding new residential,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,850: Dwellings excluding houses,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,115,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,850: Dwellings excluding houses,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,4,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,850: Dwellings excluding houses,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,100,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,850: Dwellings excluding houses,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,11,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,850: Dwellings excluding houses,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,850: Dwellings excluding houses,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,850: Dwellings excluding houses,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,850: Dwellings excluding houses,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,850: Dwellings excluding houses,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,TOT: Total,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,202,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,TOT: Total,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,9,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,TOT: Total,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,136,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,TOT: Total,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,15,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,TOT: Total,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,7,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,TOT: Total,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,28,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,TOT: Total,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,7,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,TOT: Total,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,TOT: Total,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,100: Total Residential,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,18826,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,100: Total Residential,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,6240,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,100: Total Residential,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,5659,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,100: Total Residential,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,3155,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,100: Total Residential,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,1100,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,100: Total Residential,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,1661,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,100: Total Residential,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,229,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,100: Total Residential,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,42,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,100: Total Residential,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,740,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,110: Houses,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,11015,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,110: Houses,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,2547,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,110: Houses,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,3626,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,110: Houses,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,2162,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,110: Houses,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,935,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,110: Houses,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,1325,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,110: Houses,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,224,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,110: Houses,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,36,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,110: Houses,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,160,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,"120: Semi-detached, row or terrace houses, townhouses - Total",LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,3179,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,"120: Semi-detached, row or terrace houses, townhouses - Total",LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,1049,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,"120: Semi-detached, row or terrace houses, townhouses - Total",LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,1087,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,"120: Semi-detached, row or terrace houses, townhouses - Total",LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,698,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,"120: Semi-detached, row or terrace houses, townhouses - Total",LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,151,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,"120: Semi-detached, row or terrace houses, townhouses - Total",LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,98,NUM: Number,0: Units,,
