,DATAFLOW,MEASURE,Measure,SECTOR,Sector of Ownership,WORK_TYPE,Type of work,BUILDING_TYPE,Type of building,REGION_TYPE,Region Type,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
766,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),1,New South Wales,M,Monthly,Sep-2021,2021-09,1352,NUM,Number,0,Units,,,,
767,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),2,Victoria,M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
768,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),3,Queensland,M,Monthly,Sep-2021,2021-09,144,NUM,Number,0,Units,,,,
769,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),4,South Australia,M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
770,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),5,Western Australia,M,Monthly,Sep-2021,2021-09,88,NUM,Number,0,Units,,,,
771,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),6,Tasmania,M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
772,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),7,Northern Territory,M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
773,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),8,Australian Capital Territory,M,Monthly,Sep-2021,2021-09,272,NUM,Number,0,Units,,,,
4851,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),10050,Albury (C),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4852,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),10180,Armidale Regional (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4853,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),10250,Ballina (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4854,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),10300,Balranald (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4855,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),10470,Bathurst Regional (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4856,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),10500,Bayside (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4857,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),10550,Bega Valley (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4858,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),10600,Bellingen (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4859,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),10650,Berrigan (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4860,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),10750,Blacktown (C),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4861,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),10800,Bland (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4862,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),10850,Blayney (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4863,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),10900,Blue Mountains (C),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4864,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),10950,Bogan (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4865,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11150,Bourke (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4866,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11200,Brewarrina (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4867,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11250,Broken Hill (C),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4868,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11300,Burwood (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4869,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11350,Byron (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4870,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11400,Cabonne (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4871,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11450,Camden (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4872,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11500,Campbelltown (C) (NSW),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4873,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11520,Canada Bay (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4874,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11570,Canterbury-Bankstown (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4875,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11600,Carrathool (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4876,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11650,Central Coast (C) (NSW),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4877,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11700,Central Darling (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4878,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11720,Cessnock (C),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4879,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11730,Clarence Valley (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4880,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11750,Cobar (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4881,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),11800,Coffs Harbour (C),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4882,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),12000,Coolamon (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4883,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),12150,Coonamble (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4884,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),12160,Cootamundra-Gundagai Regional (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4885,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),12350,Cowra (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4886,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),12380,Cumberland (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4887,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),12390,Dubbo Regional (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4888,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),12700,Dungog (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4889,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),12730,Edward River (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4890,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),12750,Eurobodalla (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4891,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),12850,Fairfield (C),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4892,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),12870,Federation (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4893,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),12900,Forbes (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4894,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),12930,Georges River (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
4895,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),12950,Gilgandra (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
9726,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),13010,Glen Innes Severn (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
9727,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),13310,Goulburn Mulwaree (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
9728,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),13340,Greater Hume Shire (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
9729,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),13450,Griffith (C),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
9730,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),13550,Gunnedah (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
9731,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),13660,Gwydir (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
9732,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),13800,Hawkesbury (C),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
9733,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),13850,Hay (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
9734,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),13910,Hilltops (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
9735,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),14000,Hornsby (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
9736,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),14100,Hunters Hill (A),M,Monthly,Sep-2021,2021-09,0,NUM,Number,0,Units,,,,
9737,ABS:BA_LGA2021(1.0.0),1,Total number of dwelling units,9,Total Sectors,1,New,134,Apartments - In a nine or more storey block,LGA2021,Local Government Areas (2021),14170,Inner West (A),M,Monthly,Sep-2021,2021-09,272,NUM,Number,0,Units,,,,
